user_id,age,gender,marital_status,has_children,nationality,city,disability,pets,profession,hobbies,interests,travel_experience,preferred_travel_style,poi_id,poi_title,is_manual_first,manual_significance,manual_trust,manual_clarity,ai_significance,ai_trust,ai_clarity,engaging_preference,relevant_preference,eager_preference,title_preference,description_preference,already_visited,timestamp,response_date,response_time,engaging_preference_score,relevant_preference_score,eager_preference_score,title_preference_score,description_preference_score
e4815d44-e457-4eef-a039-7640c1d3bc26,37,Female,Married,Yes,Indian,Dallas,Yes,No,Student,"['Music', 'Traveling', 'Reading']","['Relaxation', 'Food & Cuisine', 'Nature & Outdoors']",Intermediate,"['Luxury', 'Relaxation', 'Family-friendly']",5,Cologne Carnival,False,Agree,Moderately,Neutral,Agree,Very,Clear,Version A,Version B,Version B,Both equally,Version B,I have never heard of it before.,2025-01-25 16:59:32.388857,2025-01-25,16:59:32.388857,1,-1,-1,0,-1
e4815d44-e457-4eef-a039-7640c1d3bc26,37,Female,Married,Yes,Indian,Dallas,Yes,No,Student,"['Music', 'Traveling', 'Reading']","['Relaxation', 'Food & Cuisine', 'Nature & Outdoors']",Intermediate,"['Luxury', 'Relaxation', 'Family-friendly']",6,Cannstatter Volksfest,False,Agree,Very,Clear,Agree,Very,Clear,Version A,Version B,Version A,Version A,Version B,I have never heard of it before.,2025-01-25 17:02:38.812037,2025-01-25,17:02:38.812037,1,-1,1,1,-1
e4815d44-e457-4eef-a039-7640c1d3bc26,37,Female,Married,Yes,Indian,Dallas,Yes,No,Student,"['Music', 'Traveling', 'Reading']","['Relaxation', 'Food & Cuisine', 'Nature & Outdoors']",Intermediate,"['Luxury', 'Relaxation', 'Family-friendly']",7,Colosseum,False,Agree,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version A,Version A,Version B,I have never heard of it before.,2025-01-25 17:07:18.621225,2025-01-25,17:07:18.621225,-1,-1,1,1,-1
e4815d44-e457-4eef-a039-7640c1d3bc26,37,Female,Married,Yes,Indian,Dallas,Yes,No,Student,"['Music', 'Traveling', 'Reading']","['Relaxation', 'Food & Cuisine', 'Nature & Outdoors']",Intermediate,"['Luxury', 'Relaxation', 'Family-friendly']",8,Louvre Museum,False,Agree,Very,Clear,Agree,Very,Clear,Version A,Version B,Version A,Version A,Version B,I have never heard of it before.,2025-01-25 17:09:23.826809,2025-01-25,17:09:23.826809,1,-1,1,1,-1
e4815d44-e457-4eef-a039-7640c1d3bc26,37,Female,Married,Yes,Indian,Dallas,Yes,No,Student,"['Music', 'Traveling', 'Reading']","['Relaxation', 'Food & Cuisine', 'Nature & Outdoors']",Intermediate,"['Luxury', 'Relaxation', 'Family-friendly']",9,Via del Corso,False,Agree,Moderately,Neutral,Agree,Very,Clear,Version A,Version B,Both equally,Version A,Version B,I have never heard of it before.,2025-01-25 17:11:10.174739,2025-01-25,17:11:10.174739,1,-1,0,1,-1
e4815d44-e457-4eef-a039-7640c1d3bc26,37,Female,Married,Yes,Indian,Dallas,Yes,No,Student,"['Music', 'Traveling', 'Reading']","['Relaxation', 'Food & Cuisine', 'Nature & Outdoors']",Intermediate,"['Luxury', 'Relaxation', 'Family-friendly']",10,"Café Central, Vienna",False,Agree,Very,Neutral,Agree,Very,Clear,Version A,Version B,Version A,Version A,Version B,I have never heard of it before.,2025-01-25 17:13:51.042456,2025-01-25,17:13:51.042456,1,-1,1,1,-1
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",1,Hotel Hassler Roma,True,Neutral,Moderately,Clear,Strongly Agree,Moderately,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 12:18:52.873701,2025-01-25,12:18:52.873701,-1,-1,-1,-1,-1
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",2,The Savoy,False,Agree,Moderately,Clear,Strongly Agree,Very,Clear,Version B,Version B,Version B,Version B,Both equally,I have never heard of it before.,2025-01-25 12:21:49.644087,2025-01-25,12:21:49.644087,-1,-1,-1,-1,0
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",3,Jungfraujoch - Top of Europe,True,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Version B,Both equally,Both equally,I have never heard of it before.,2025-01-25 12:23:33.542144,2025-01-25,12:23:33.542144,0,0,-1,0,0
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",4,Neuschwanstein Castle,False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have visited it in person.,2025-01-25 12:25:40.812328,2025-01-25,12:25:40.812328,0,0,0,0,0
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",5,Cologne Carnival,False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have seen/heard about it online or from others.,2025-01-25 12:26:34.022475,2025-01-25,12:26:34.022475,0,0,0,0,0
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",6,Cannstatter Volksfest,False,Agree,Very,Clear,Agree,Moderately,Clear,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-25 12:28:43.053496,2025-01-25,12:28:43.053496,1,1,1,1,1
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",7,Colosseum,False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Version A,Both equally,Version B,Both equally,I have never heard of it before.,2025-01-25 12:30:18.788929,2025-01-25,12:30:18.788929,0,1,0,-1,0
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",8,Louvre Museum,True,Agree,Very,Clear,Strongly Agree,Extremely,Very Clear,Version B,Version B,Version B,Both equally,Version B,I have visited it in person.,2025-01-25 12:31:25.660887,2025-01-25,12:31:25.660887,-1,-1,-1,0,-1
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",9,Via del Corso,True,Agree,Very,Clear,Agree,Extremely,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 12:32:44.817134,2025-01-25,12:32:44.817134,-1,-1,-1,-1,-1
0770beef-e6d0-446d-9b13-b8c5e976ee83,29,Male,Married,No,Indian,Koblenz ,No,No,Engineer,"['Movies/TV', 'Fitness', 'Cooking']","['Nature & Outdoors', 'Adventure Sports', 'Relaxation', 'Photography', 'Food & Cuisine', 'History & Culture']",Intermediate,"['Adventure', 'Road Trips', 'Relaxation', 'Budget']",10,"Café Central, Vienna",False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 12:33:59.917952,2025-01-25,12:33:59.917952,0,0,0,0,0
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",1,Hotel Hassler Roma,True,Agree,Moderately,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version A,Version B,I have never heard of it before.,2025-01-26 16:53:47.984726,2025-01-26,16:53:47.984726,-1,-1,-1,1,-1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",2,The Savoy,False,Agree,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-26 16:57:08.739509,2025-01-26,16:57:08.739509,-1,-1,-1,-1,-1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",3,Jungfraujoch - Top of Europe,False,Agree,Very,Clear,Agree,Very,Very Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-26 17:00:41.551788,2025-01-26,17:00:41.551788,-1,-1,-1,-1,-1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",4,Neuschwanstein Castle,True,Agree,Very,Clear,Strongly Agree,Extremely,Very Clear,Version B,Version B,Version B,Version A,Version B,I have visited it in person.,2025-01-26 17:01:40.816437,2025-01-26,17:01:40.816437,-1,-1,-1,1,-1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",5,Cologne Carnival,False,Agree,Very,Very Clear,Agree,Very,Clear,Version A,Version A,Version A,Version B,Version A,I have seen/heard about it online or from others.,2025-01-26 17:04:12.973637,2025-01-26,17:04:12.973637,1,1,1,-1,1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",6,Cannstatter Volksfest,True,Agree,Moderately,Neutral,Agree,Extremely,Very Clear,Version B,Version B,Version B,Version A,Version B,I have never heard of it before.,2025-01-26 17:05:09.119410,2025-01-26,17:05:09.119410,-1,-1,-1,1,-1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",7,Colosseum,False,Agree,Very,Clear,Agree,Very,Very Clear,Version B,Version B,Version B,Both equally,Both equally,I have seen/heard about it online or from others.,2025-01-26 17:06:10.363443,2025-01-26,17:06:10.363443,-1,-1,-1,0,0
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",8,Louvre Museum,True,Agree,Extremely,Very Clear,Agree,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-26 17:06:54.073842,2025-01-26,17:06:54.073842,1,1,1,1,1
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",9,Via del Corso,False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Version B,Both equally,I have never heard of it before.,2025-01-26 17:07:47.156675,2025-01-26,17:07:47.156675,0,0,0,-1,0
6038b436-3569-4113-8d93-8f41ff4745be,28,Male,Single,No,Indian,Koblenz,No,No,Engineer,"['Sports', 'Other', 'Technology', 'Reading']","['History & Culture', 'Nature & Outdoors', 'Food & Cuisine']",Beginner,"['Budget', 'Eco-tourism', 'Relaxation']",10,"Café Central, Vienna",False,Agree,Very,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-26 17:10:17.405088,2025-01-26,17:10:17.405088,-1,-1,-1,-1,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",1,Hotel Hassler Roma,False,Neutral,Not at all,Unclear,Agree,Slightly,Neutral,Version B,Version B,Version B,Version A,Version B,I have never heard of it before.,2025-01-26 05:07:54.675638,2025-01-26,05:07:54.675638,-1,-1,-1,1,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",2,The Savoy,True,Agree,Moderately,Neutral,Agree,Moderately,Clear,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-26 05:11:58.289237,2025-01-26,05:11:58.289237,1,1,1,1,1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",3,Jungfraujoch - Top of Europe,True,Agree,Moderately,Clear,Agree,Moderately,Clear,Version B,Version B,Version B,Version A,Version B,I have never heard of it before.,2025-01-26 05:14:33.290965,2025-01-26,05:14:33.290965,-1,-1,-1,1,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",4,Neuschwanstein Castle,True,Agree,Very,Clear,Strongly Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-26 05:17:37.691072,2025-01-26,05:17:37.691072,-1,-1,-1,-1,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",5,Cologne Carnival,True,Strongly Agree,Very,Clear,Disagree,Not at all,Unclear,Version A,Version A,Version A,Both equally,Version A,I have never heard of it before.,2025-01-26 05:20:48.877952,2025-01-26,05:20:48.877952,1,1,1,0,1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",6,Cannstatter Volksfest,False,Disagree,Slightly,Unclear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-26 05:23:32.575371,2025-01-26,05:23:32.575371,-1,-1,-1,-1,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",7,Colosseum,False,Agree,Very,Clear,Strongly Agree,Very,Clear,Version B,Version B,Version B,Both equally,Version B,I have seen/heard about it online or from others.,2025-01-26 05:25:14.996006,2025-01-26,05:25:14.996006,-1,-1,-1,0,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",8,Louvre Museum,True,Agree,Moderately,Neutral,Neutral,Slightly,Unclear,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-26 05:29:02.649663,2025-01-26,05:29:02.649663,1,1,1,1,1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",9,Via del Corso,True,Disagree,Moderately,Unclear,Agree,Very,Clear,Version B,Version A,Version B,Both equally,Version B,I have never heard of it before.,2025-01-26 05:34:10.960889,2025-01-26,05:34:10.960889,-1,1,-1,0,-1
756a0869-1ec7-47b7-b6b0-b3246cfabb1f,36,Male,Married,Yes,Indian,Dallas,No,No,Engineer,"['Sports', 'Music', 'Fitness']","['Nature & Outdoors', 'Relaxation', 'Festivals', 'Nightlife']",Experienced,"['Budget', 'Relaxation', 'Family-friendly']",10,"Café Central, Vienna",False,Disagree,Moderately,Unclear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-26 05:35:36.681596,2025-01-26,05:35:36.681596,-1,-1,-1,-1,-1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",1,Hotel Hassler Roma,False,Agree,Slightly,Neutral,Neutral,Slightly,Clear,Version A,Version B,Version A,Version A,Both equally,I have never heard of it before.,2025-01-25 10:48:04.480959,2025-01-25,10:48:04.480959,1,-1,1,1,0
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",2,The Savoy,True,Neutral,Slightly,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 10:50:29.836033,2025-01-25,10:50:29.836033,-1,-1,-1,-1,-1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",3,Jungfraujoch - Top of Europe,True,Agree,Very,Clear,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-25 10:51:13.422963,2025-01-25,10:51:13.422963,1,1,1,1,1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",4,Neuschwanstein Castle,True,Neutral,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Both equally,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 10:51:50.330686,2025-01-25,10:51:50.330686,-1,-1,0,-1,-1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",5,Cologne Carnival,True,Neutral,Slightly,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 10:52:23.760140,2025-01-25,10:52:23.760140,-1,-1,-1,-1,-1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",6,Cannstatter Volksfest,False,Agree,Very,Clear,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-25 10:52:51.183827,2025-01-25,10:52:51.183827,1,1,1,1,1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",7,Colosseum,True,Agree,Very,Clear,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-25 10:53:16.213275,2025-01-25,10:53:16.213275,1,1,1,1,1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",8,Louvre Museum,True,Neutral,Moderately,Neutral,Agree,Very,Clear,Version B,Both equally,Both equally,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 10:53:42.198533,2025-01-25,10:53:42.198533,-1,0,0,-1,-1
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",9,Via del Corso,False,Neutral,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Both equally,Version B,I have never heard of it before.,2025-01-25 10:54:02.674360,2025-01-25,10:54:02.674360,-1,-1,-1,0,-1
