user_id,age,gender,marital_status,has_children,nationality,city,disability,pets,profession,hobbies,interests,travel_experience,preferred_travel_style,poi_id,poi_title,is_manual_first,manual_significance,manual_trust,manual_clarity,ai_significance,ai_trust,ai_clarity,engaging_preference,relevant_preference,eager_preference,title_preference,description_preference,already_visited,timestamp,response_date,response_time,engaging_preference_score,relevant_preference_score,eager_preference_score,title_preference_score,description_preference_score
715a45ba-bc43-4166-a9f0-67bb36a3253b,37,Male,Married,Yes,Indian,Kasaragod,No,No,,"['Movies/TV', 'Traveling', 'Music']","['Nature & Outdoors', 'History & Culture', 'Food & Cuisine', 'Local Experiences', 'Adventure Sports', 'Relaxation', 'Nightlife']",Experienced,"['Road Trips', 'Family-friendly', 'Eco-tourism', 'Relaxation', 'Budget', 'Adventure']",10,"Café Central, Vienna",True,Agree,Very,Clear,Neutral,Moderately,Neutral,Version A,Version A,Both equally,Version A,Version A,I have seen/heard about it online or from others.,2025-01-25 10:54:23.311356,2025-01-25,10:54:23.311356,1,1,0,1,1
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",1,Hotel Hassler Roma,True,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 17:05:04.218952,2025-01-25,17:05:04.218952,0,0,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",2,The Savoy,False,Agree,Very,Neutral,Agree,Very,Clear,Both equally,Version A,Version A,Both equally,Both equally,I have never heard of it before.,2025-01-25 17:05:55.869319,2025-01-25,17:05:55.869319,0,1,1,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",3,Jungfraujoch - Top of Europe,False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 17:06:25.887066,2025-01-25,17:06:25.887066,0,0,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",4,Neuschwanstein Castle,True,Agree,Very,Clear,Agree,Very,Clear,Both equally,Version B,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 17:06:59.840077,2025-01-25,17:06:59.840077,0,-1,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",5,Cologne Carnival,True,Agree,Extremely,Clear,Agree,Extremely,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 17:07:23.351930,2025-01-25,17:07:23.351930,0,0,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",6,Cannstatter Volksfest,False,Strongly Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 17:07:52.550148,2025-01-25,17:07:52.550148,0,0,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",7,Colosseum,False,Agree,Extremely,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have seen/heard about it online or from others.,2025-01-25 17:08:23.395649,2025-01-25,17:08:23.395649,0,0,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",8,Louvre Museum,True,Agree,Extremely,Clear,Agree,Very,Neutral,Version B,Both equally,Both equally,Both equally,Both equally,I have seen/heard about it online or from others.,2025-01-25 17:08:59.191890,2025-01-25,17:08:59.191890,-1,0,0,0,0
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",9,Via del Corso,True,Agree,Very,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 17:09:39.257111,2025-01-25,17:09:39.257111,-1,-1,-1,-1,-1
8165223b-f0dd-484d-abaa-2889c32cb922,33,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Sports', 'Music', 'Reading', 'Traveling']","['History & Culture', 'Nature & Outdoors', 'Architecture', 'Art & Museums']",Experienced,"['Adventure', 'Family-friendly', 'Road Trips', 'Eco-tourism', 'Cultural']",10,"Café Central, Vienna",False,Agree,Very,Clear,Agree,Extremely,Neutral,Version B,Both equally,Version B,Version A,Both equally,I have seen/heard about it online or from others.,2025-01-25 17:10:07.283551,2025-01-25,17:10:07.283551,-1,0,-1,1,0
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",1,Hotel Hassler Roma,True,Neutral,Moderately,Clear,Agree,Moderately,Clear,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-25 18:43:58.477254,2025-01-25,18:43:58.477254,1,1,1,1,1
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",2,The Savoy,True,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 18:44:48.025633,2025-01-25,18:44:48.025633,-1,-1,-1,-1,-1
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",3,Jungfraujoch - Top of Europe,True,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-25 18:45:06.261116,2025-01-25,18:45:06.261116,1,1,1,1,1
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",4,Neuschwanstein Castle,True,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 18:45:23.047094,2025-01-25,18:45:23.047094,-1,-1,-1,-1,-1
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",5,Cologne Carnival,True,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-25 18:45:40.373222,2025-01-25,18:45:40.373222,1,1,1,1,1
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",6,Cannstatter Volksfest,True,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 18:45:58.773937,2025-01-25,18:45:58.773937,0,0,0,0,0
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",7,Colosseum,False,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 18:46:17.891994,2025-01-25,18:46:17.891994,0,0,0,0,0
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",8,Louvre Museum,True,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-25 18:46:34.735605,2025-01-25,18:46:34.735605,1,1,1,1,1
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",9,Via del Corso,False,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 18:46:48.349917,2025-01-25,18:46:48.349917,0,0,0,0,0
d8f45ef2-29a8-44d8-90e8-44197e075761,35,Male,Married,No,Indian,Bangalore,No,No,Engineer,"['Music', 'Traveling', 'Fashion']","['Festivals', 'History & Culture', 'Religious Sites', 'Nightlife', 'Nature & Outdoors']",Intermediate,"['Backpacking', 'Road Trips', 'Adventure']",10,"Café Central, Vienna",False,Neutral,Moderately,Neutral,Neutral,Moderately,Neutral,Both equally,Both equally,Both equally,Both equally,Both equally,I have never heard of it before.,2025-01-25 18:47:02.495668,2025-01-25,18:47:02.495668,0,0,0,0,0
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",1,Hotel Hassler Roma,True,Neutral,Slightly,Neutral,Agree,Moderately,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 17:22:41.965185,2025-01-25,17:22:41.965185,-1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",2,The Savoy,True,Neutral,Moderately,Clear,Agree,Very,Neutral,Version A,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 17:24:12.317601,2025-01-25,17:24:12.317601,1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",3,Jungfraujoch - Top of Europe,False,Neutral,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 17:25:39.476527,2025-01-25,17:25:39.476527,-1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",4,Neuschwanstein Castle,True,Agree,Moderately,Clear,Neutral,Moderately,Neutral,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-25 17:26:33.065435,2025-01-25,17:26:33.065435,1,1,1,1,1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",5,Cologne Carnival,False,Agree,Very,Clear,Neutral,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have seen/heard about it online or from others.,2025-01-25 17:27:26.845019,2025-01-25,17:27:26.845019,0,0,0,0,0
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",6,Cannstatter Volksfest,False,Agree,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 17:28:13.929058,2025-01-25,17:28:13.929058,-1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",7,Colosseum,False,Agree,Moderately,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 17:29:22.047577,2025-01-25,17:29:22.047577,-1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",8,Louvre Museum,True,Neutral,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 17:30:21.908440,2025-01-25,17:30:21.908440,-1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",9,Via del Corso,True,Neutral,Moderately,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 17:31:31.862420,2025-01-25,17:31:31.862420,-1,-1,-1,-1,-1
61f9d9cc-b53f-435a-9c0b-58ddf5204d48,37,Male,Married,Yes,Indian,Toronto ,No,No,Self-employed,"['Music', 'Traveling', 'Movies/TV', 'Fitness']","['Nature & Outdoors', 'History & Culture', 'Family Activities', 'Local Experiences', 'Nightlife']",Experienced,"['Solo', 'Budget', 'Luxury', 'Road Trips', 'Backpacking', 'Relaxation']",10,"Café Central, Vienna",False,Neutral,Very,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have never heard of it before.,2025-01-25 17:32:29.432228,2025-01-25,17:32:29.432228,-1,-1,-1,-1,-1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",1,Hotel Hassler Roma,True,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Version A,Version B,Version B,I have never heard of it before.,2025-01-27 17:17:01.313502,2025-01-27,17:17:01.313502,0,0,1,-1,-1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",2,The Savoy,False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Version A,Both equally,I have never heard of it before.,2025-01-27 17:18:31.034910,2025-01-27,17:18:31.034910,0,0,0,1,0
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",3,Jungfraujoch - Top of Europe,True,Agree,Very,Clear,Agree,Very,Clear,Version A,Version B,Version A,Version A,Version A,I have never heard of it before.,2025-01-27 17:19:01.340778,2025-01-27,17:19:01.340778,1,-1,1,1,1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",4,Neuschwanstein Castle,True,Agree,Very,Clear,Agree,Very,Clear,Version A,Version A,Version A,Version A,Version A,I have never heard of it before.,2025-01-27 17:19:25.791082,2025-01-27,17:19:25.791082,1,1,1,1,1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",5,Cologne Carnival,False,Agree,Very,Clear,Agree,Very,Clear,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-27 17:19:59.533409,2025-01-27,17:19:59.533409,1,1,1,1,1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",6,Cannstatter Volksfest,False,Agree,Very,Clear,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have seen/heard about it online or from others.,2025-01-27 17:20:28.299936,2025-01-27,17:20:28.299936,-1,-1,-1,-1,-1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",7,Colosseum,False,Agree,Very,Clear,Agree,Very,Clear,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-27 17:21:03.116259,2025-01-27,17:21:03.116259,1,1,1,1,1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",8,Louvre Museum,True,Agree,Very,Clear,Agree,Very,Clear,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-27 17:21:27.848032,2025-01-27,17:21:27.848032,1,1,1,1,1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",9,Via del Corso,False,Agree,Very,Clear,Agree,Very,Clear,Version A,Version B,Version B,Version A,Version A,I have never heard of it before.,2025-01-27 17:21:52.593065,2025-01-27,17:21:52.593065,1,-1,-1,1,1
01f04fac-dd98-42eb-bc5a-ef26d5e16981,39,Male,Married,Yes,Indian,Noida,No,No,Engineer,"['Technology', 'Reading', 'Music']","['Food & Cuisine', 'Nature & Outdoors', 'History & Culture']",Beginner,"['Family-friendly', 'Budget', 'Road Trips', 'Eco-tourism']",10,"Café Central, Vienna",False,Agree,Very,Clear,Agree,Very,Clear,Both equally,Both equally,Both equally,Both equally,Both equally,I have seen/heard about it online or from others.,2025-01-27 17:22:20.583125,2025-01-27,17:22:20.583125,0,0,0,0,0
f61e3cbb-ca2c-4b1e-8d0d-e111e0a66573,28,Female,Married,No,Indian,Kochi,No,No,Government/Public Service,"['Dancing', 'Traveling', 'Fashion']","['Relaxation', 'Adventure Sports', 'Food & Cuisine']",Experienced,"['Relaxation', 'Adventure', 'Road Trips']",1,Hotel Hassler Roma,True,Strongly Agree,Moderately,Neutral,Agree,Very,Clear,Version B,Version B,Version B,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 13:11:48.415311,2025-01-25,13:11:48.415311,-1,-1,-1,-1,-1
f61e3cbb-ca2c-4b1e-8d0d-e111e0a66573,28,Female,Married,No,Indian,Kochi,No,No,Government/Public Service,"['Dancing', 'Traveling', 'Fashion']","['Relaxation', 'Adventure Sports', 'Food & Cuisine']",Experienced,"['Relaxation', 'Adventure', 'Road Trips']",2,The Savoy,True,Strongly Agree,Extremely,Very Clear,Agree,Extremely,Very Clear,Version B,Version B,Version B,Version B,Version B,I have seen/heard about it online or from others.,2025-01-25 13:12:23.461587,2025-01-25,13:12:23.461587,-1,-1,-1,-1,-1
f61e3cbb-ca2c-4b1e-8d0d-e111e0a66573,28,Female,Married,No,Indian,Kochi,No,No,Government/Public Service,"['Dancing', 'Traveling', 'Fashion']","['Relaxation', 'Adventure Sports', 'Food & Cuisine']",Experienced,"['Relaxation', 'Adventure', 'Road Trips']",3,Jungfraujoch - Top of Europe,False,Strongly Agree,Very,Clear,Agree,Very,Clear,Version A,Version A,Version A,Version A,Version A,I have seen/heard about it online or from others.,2025-01-25 13:12:49.379113,2025-01-25,13:12:49.379113,1,1,1,1,1
